filename,d1_ratio,d2_ratio,d3_d5_ratio,high_freq_energy,peak_count,fft_0_25_ratio,fft_125_200_ratio,strike_count,offset_x_y,offset_y_z,max_x,max_y,max_z
chain_med_sd_p3.csv,0.7836250258722811,0.14423686987851064,0.0721381042492083,0.9278618957507918,60,0.10251465456303249,0.385697814300229,656,16288.145145145145,299.51851851851853,31140,9416,12588
chain_med_sd_p4.csv,0.7749807935204089,0.14354449445898287,0.0814747120206082,0.9185252879793918,27,0.10795463950747441,0.34379702982769966,614,16251.391891891892,295.14414414414415,32767,17084,27300
chain_med_sd_p5.csv,0.7696078889101451,0.1422672754631162,0.08812483562673866,0.9118751643732613,52,0.11808444304076887,0.3124217112925478,688,16102.095095095096,288.62862862862863,32767,18248,32768
chain_med_sd_p6.csv,0.7721133016526622,0.14639265532294735,0.08149404302439038,0.9185059569756095,36,0.1343285779376965,0.3955977898417166,653,16280.282532532532,353.31931931931933,32767,16580,31568
chain_med_sd_p7.csv,0.640900339035674,0.21937592921152185,0.139723731752804,0.8602762682471958,71,0.16555137499095007,0.29269612650199506,605,16284.159159159159,382.35035035035037,30220,16812,25748
chain_med_sd_p8.csv,0.6506190006475931,0.22747662993452458,0.12190436941788224,0.8780956305821177,52,0.15330298545633514,0.25789665759198177,673,16247.578328328329,412.88788788788787,32767,30268,29392
chain_med_sd_p9.csv,0.6734529736642385,0.2055158672273629,0.1210311591083986,0.8789688408916014,81,0.1422184323884778,0.31539892391451213,608,16323.597597597598,333.3823823823824,32536,15852,23844
chain_med_sd_p10.csv,0.6615929980047223,0.222508916204484,0.11589808579079376,0.8841019142092063,79,0.13914501646778235,0.2932087573427166,641,16233.726976976977,353.5605605605606,32767,16464,27136
chain_med_sd_p11.csv,0.7731448123569625,0.1488692265584999,0.0779859610845375,0.9220140389154624,40,0.08468520447882534,0.3803095202252004,576,16312.455455455456,350.5085085085085,26128,4532,5780
chain_med_sd_p12.csv,0.7743620285438217,0.1391538941425961,0.08648407731358215,0.9135159226864178,74,0.12423282444849397,0.36176573542584556,618,16320.554554554554,276.2112112112112,32148,12700,21528
chain_med_sd_p13.csv,0.689669957296798,0.19961490814181115,0.11071513456139079,0.8892848654386092,55,0.1480327513807898,0.3232355088573971,604,16294.068068068069,432.3413413413413,26804,11256,18908
chain_med_sd_p14.csv,0.5706512278068744,0.24164002563831366,0.18770874655481185,0.812291253445188,56,0.18357464391403583,0.2801193451398872,433,16289.261761761762,423.1699199199199,32767,18920,32768
chain_med_sd_p15.csv,0.69998231863219,0.17465027157408836,0.12536740979372168,0.8746325902062784,16,0.16410183754413527,0.3097753561437593,589,16298.731731731732,326.42442442442444,32744,18708,31928
chain_med_sd_p16.csv,0.7461337912929255,0.1613783294234006,0.09248787928367398,0.907512120716326,65,0.11210202266015981,0.33749776688625327,752,16272.809809809809,460.44544544544544,25992,8044,12176
chain_med_sd_p17.csv,0.7380844254384791,0.1749810026436614,0.0869345719178596,0.9130654280821404,57,0.11838925772798425,0.32832732491127586,689,16304.549549549549,391.7917917917918,29024,10072,15996
chain_med_sd_p18.csv,0.7582153936159489,0.1547800059989641,0.08700460038508698,0.912995399614913,72,0.09909944656678164,0.34231396204667147,791,16301.20920920921,351.72472472472475,29936,7444,8500
chain_med_sd_p19.csv,0.681951432668733,0.21356584071183843,0.1044827266194285,0.8955172733805714,55,0.1369954354150288,0.314408813620014,628,16314.677677677677,352.31131131131133,27196,11032,19952
chain_med_sd_p20.csv,0.7656787283043096,0.1508569475767552,0.08346432411893513,0.9165356758810648,63,0.1035850347981844,0.33263232770601037,650,16298.511511511511,358.2282282282282,28988,9816,15960
chain_med_sd_p21.csv,0.7594150285379615,0.15951232305050872,0.08107264841152986,0.9189273515884702,43,0.10288939191083273,0.3459690884777104,607,16323.165165165165,365.1921921921922,25368,5132,7496
chain_med_sd_p22.csv,0.7603989707682246,0.1487190797814752,0.09088194945030018,0.9091180505496999,40,0.10543650512118495,0.3570993319149156,727,16305.342342342343,352.8058058058058,25628,6704,10164
chain_med_sd_p23.csv,0.6819524192602302,0.20478918103537008,0.11325839970439978,0.8867416002956003,20,0.1605819977425058,0.3026742317424209,591,16319.924924924924,351.55555555555554,27632,16600,28728
chain_med_sd_p24.csv,0.681478113702088,0.2027327807030942,0.11578910559481774,0.8842108944051822,61,0.15866161876987644,0.30540389151664765,635,16330.403403403403,329.93293293293294,25576,11308,18588
chain_med_sd_p25.csv,0.7083474166595003,0.17315878638698062,0.11849379695351907,0.8815062030464809,22,0.1447718010162577,0.3228004697572787,621,16326.308308308307,315.74874874874877,27172,11488,20560
chain_far_sd_r4.csv,0.8452019982148556,0.10748233909993556,0.04731566268520884,0.9526843373147912,50,0.07993364160586701,0.4234525042171021,664,17461.23123123123,-1208.13013013013,23208,7824,6568
chain_far_sd_r5.csv,0.8706800798595313,0.0845700081773471,0.04474991196312158,0.9552500880368784,36,0.09157506914876296,0.41387479659726417,620,17471.797797797797,-1192.8298298298298,24952,11524,11288
chain_far_sd_r6.csv,0.8658489142689495,0.08069312462800081,0.05345796110304963,0.9465420388969503,43,0.07852862142212842,0.4374971693538019,743,17471.232232232232,-1185.8348348348347,22680,4348,4900
chain_far_sd_r7.csv,0.852748939861485,0.09476464630209731,0.0524864138364177,0.9475135861635824,21,0.08582943915849925,0.4440058244037895,419,17468.04204204204,-1171.4134134134133,21568,3656,4052
chain_far_sd_r8.csv,0.8546279071939852,0.08970999620412741,0.055662096601887326,0.9443379033981126,47,0.09130271853790743,0.4240419259176544,704,17482.526526526526,-1189.028028028028,20720,3032,3320
chain_far_sd_r9.csv,0.884717579678371,0.07116426605650275,0.044118154265126386,0.9558818457348737,36,0.08632760161372599,0.4538029740327679,553,17506.543543543543,-1212.6146146146145,30692,7560,8360
chain_far_sd_r10.csv,0.846711161878935,0.09733803171358975,0.05595080640747525,0.9440491935925248,50,0.0870507202631374,0.4441546160648336,658,17522.467467467468,-1173.7837837837837,23596,5508,7080
chain_far_sd_r11.csv,0.8779460193148088,0.07253098059488206,0.04952300009030918,0.9504769999096908,39,0.0811578710818604,0.46398582183571235,511,17474.47947947948,-1206.2822822822823,31900,4356,6664
chain_far_sd_r12.csv,0.8871407619323376,0.07155466343639096,0.04130457463127141,0.9586954253687285,45,0.07293286334247688,0.4448552209785372,804,17434.640640640642,-1205.5735735735736,29732,4904,5008
chain_far_sd_r13.csv,0.8767385422512007,0.07146173323929893,0.051799724509500315,0.9482002754904997,35,0.0851187172505537,0.44462704705535977,645,17498.02902902903,-1200.6646646646648,28444,7168,6912
chain_far_sd_r14.csv,0.8953542118711547,0.06555109119459772,0.03909469693424752,0.9609053030657524,53,0.07930693590168802,0.4304446292877022,631,17599.37337337337,-1226.11011011011,32268,9264,6512
chain_far_sd_r15.csv,0.8620235081067237,0.08733663687985645,0.05063985501341991,0.9493601449865802,43,0.09742644914127382,0.4289279786660597,609,17485.173173173174,-1180.5475475475475,31216,13656,9612
chain_far_sd_r16.csv,0.8900973211390467,0.06846649628065518,0.04143618258029815,0.9585638174197019,30,0.07726485550901922,0.4501859225042408,698,17493.329329329328,-1189.7447447447448,28796,5008,4960
chain_far_sd_r17.csv,0.8784119712077951,0.07658353994080536,0.04500448885139951,0.9549955111486005,26,0.0806875775264665,0.43570972758281645,605,17545.02002002002,-1264.0240240240241,32080,9440,8120
chain_far_sd_r18.csv,0.8798679821930445,0.07514004157683765,0.04499197623011787,0.9550080237698821,46,0.08792105583849752,0.4367543236560932,647,17588.60985985986,-1203.3893893893894,32767,17968,9136
chain_far_sd_r19.csv,0.877945735904731,0.0758215294380289,0.046232734657240135,0.9537672653427599,36,0.08949514818512384,0.43525765853666654,540,17502.358358358357,-1221.3203203203204,31344,14452,6792
chain_far_sd_r20.csv,0.8825228822788438,0.07620690168573796,0.04127021603541825,0.9587297839645817,61,0.09097603295350011,0.424647774145884,796,17455.565815815815,-1238.3983983983983,32767,15816,9176
chain_far_sd_r21.csv,0.8917319325519009,0.06695824611495685,0.04130982133314226,0.9586901786668577,36,0.08945244715847718,0.43540712793682196,668,17493.834584584583,-1220.8978978978978,32767,18668,10792
chain_far_sd_r22.csv,0.8846025873018791,0.07315659749592696,0.042240815202193915,0.9577591847978061,72,0.08642093976173397,0.43060281668683476,791,17436.961711711712,-1230.2982982982983,32767,18024,13216
chain_far_sd_r23.csv,0.8675668430751465,0.08220130954263705,0.05023184738221634,0.9497681526177836,71,0.08992858415729055,0.45498649780381367,683,17502.432432432433,-1184.7307307307308,25544,10720,8204
chain_far_sd_r24.csv,0.8724017082294275,0.08527811373494258,0.0423201780356298,0.9576798219643701,44,0.08407943295603357,0.475776066671481,633,17479.930930930932,-1152.1211211211212,26052,8864,6284
chain_far_sd_r25.csv,0.8883372230081739,0.07051754064778618,0.041145236344039986,0.95885476365596,58,0.0936944696831832,0.40518638212188807,684,17513.996996996997,-1194.2452452452453,30416,10684,7572
